timestamp,sensor_id,flow,speed,occupancy
2025-01-01 09:55:00,S57,99,37,0.58
2025-01-01 10:00:00,S57,57,26,0.47
2025-01-01 10:05:00,S57,193,42,0.44
2025-01-01 10:10:00,S57,59,28,0.76
2025-01-01 10:15:00,S57,150,70,0.46
2025-01-01 10:20:00,S57,78,47,0.65
2025-01-01 10:25:00,S57,131,41,0.23
2025-01-01 10:30:00,S57,143,64,0.52
2025-01-01 10:35:00,S57,144,61,0.87
2025-01-01 10:40:00,S57,148,48,0.34
2025-01-01 10:45:00,S57,190,57,0.51
2025-01-01 10:50:00,S57,152,29,0.14
2025-01-01 10:55:00,S57,97,53,0.33
2025-01-01 11:00:00,S57,108,24,0.21
2025-01-01 11:05:00,S57,67,38,0.44
2025-01-01 11:10:00,S57,162,47,0.81
2025-01-01 11:15:00,S57,200,30,0.23
2025-01-01 11:20:00,S57,126,35,0.41
2025-01-01 11:25:00,S57,81,54,0.8
2025-01-01 11:30:00,S57,175,57,0.41
2025-01-01 11:35:00,S57,93,26,0.53
2025-01-01 11:40:00,S57,170,32,0.25
2025-01-01 11:45:00,S57,87,44,0.74
2025-01-01 11:50:00,S57,157,25,0.74
2025-01-01 11:55:00,S57,176,26,0.18
2025-01-01 12:00:00,S57,173,26,0.58
2025-01-01 12:05:00,S57,108,69,0.22
2025-01-01 12:10:00,S57,91,35,0.63
2025-01-01 12:15:00,S57,106,46,0.6
2025-01-01 12:20:00,S57,124,29,0.54
2025-01-01 12:25:00,S57,69,59,0.6
2025-01-01 12:30:00,S57,195,51,0.19
2025-01-01 12:35:00,S57,192,57,0.77
2025-01-01 12:40:00,S57,191,31,0.16
2025-01-01 12:45:00,S57,172,53,0.51
2025-01-01 12:50:00,S57,168,68,0.86
2025-01-01 12:55:00,S57,78,29,0.33
2025-01-01 13:00:00,S57,116,25,0.22
2025-01-01 13:05:00,S57,77,22,0.84
2025-01-01 13:10:00,S57,122,52,0.24
2025-01-01 13:15:00,S57,107,37,0.49
2025-01-01 13:20:00,S57,123,70,0.21
2025-01-01 13:25:00,S57,126,60,0.65
2025-01-01 13:30:00,S57,111,54,0.7
2025-01-01 13:35:00,S57,141,48,0.75
2025-01-01 13:40:00,S57,68,61,0.55
2025-01-01 13:45:00,S57,154,42,0.36
2025-01-01 13:50:00,S57,187,50,0.29
2025-01-01 13:55:00,S57,125,26,0.67
2025-01-01 14:00:00,S57,152,24,0.52
2025-01-01 14:05:00,S57,157,68,0.73
2025-01-01 14:10:00,S57,82,43,0.12
2025-01-01 14:15:00,S57,104,41,0.11
2025-01-01 06:00:00,S58,76,69,0.89
2025-01-01 06:05:00,S58,85,57,0.72
2025-01-01 06:10:00,S58,192,24,0.26
2025-01-01 06:15:00,S58,92,50,0.29
2025-01-01 06:20:00,S58,57,50,0.83
2025-01-01 06:25:00,S58,104,45,0.31
2025-01-01 06:30:00,S58,115,39,0.7
2025-01-01 06:35:00,S58,142,65,0.4
2025-01-01 06:40:00,S58,185,50,0.41
2025-01-01 06:45:00,S58,121,25,0.16
2025-01-01 06:50:00,S58,113,68,0.65
2025-01-01 06:55:00,S58,129,46,0.7
2025-01-01 07:00:00,S58,91,61,0.1
2025-01-01 07:05:00,S58,162,29,0.7
2025-01-01 07:10:00,S58,133,42,0.21
2025-01-01 07:15:00,S58,176,38,0.29
2025-01-01 07:20:00,S58,65,27,0.53
2025-01-01 07:25:00,S58,167,39,0.27
2025-01-01 07:30:00,S58,180,53,0.68
2025-01-01 07:35:00,S58,97,33,0.61
2025-01-01 07:40:00,S58,87,29,0.71
2025-01-01 07:45:00,S58,113,28,0.33
2025-01-01 07:50:00,S58,118,37,0.7
2025-01-01 07:55:00,S58,103,37,0.7
2025-01-01 08:00:00,S58,65,36,0.52
2025-01-01 08:05:00,S58,199,59,0.71
2025-01-01 08:10:00,S58,54,70,0.53
2025-01-01 08:15:00,S58,119,59,0.35
2025-01-01 08:20:00,S58,81,70,0.36
2025-01-01 08:25:00,S58,147,44,0.51
2025-01-01 08:30:00,S58,177,49,0.24
2025-01-01 08:35:00,S58,81,53,0.41
2025-01-01 08:40:00,S58,178,27,0.8
2025-01-01 08:45:00,S58,177,38,0.41
2025-01-01 08:50:00,S58,53,37,0.74
2025-01-01 08:55:00,S58,151,31,0.65
2025-01-01 09:00:00,S58,159,50,0.25
2025-01-01 09:05:00,S58,186,48,0.82
2025-01-01 09:10:00,S58,85,67,0.3
2025-01-01 09:15:00,S58,69,41,0.63
2025-01-01 09:20:00,S58,156,56,0.67
2025-01-01 09:25:00,S58,64,50,0.72
2025-01-01 09:30:00,S58,172,42,0.88
2025-01-01 09:35:00,S58,199,21,0.62
2025-01-01 09:40:00,S58,98,53,0.77
2025-01-01 09:45:00,S58,127,29,0.24
2025-01-01 09:50:00,S58,190,36,0.34
2025-01-01 09:55:00,S58,102,53,0.21
2025-01-01 10:00:00,S58,104,43,0.59
2025-01-01 10:05:00,S58,80,62,0.17
2025-01-01 10:10:00,S58,110,46,0.36
2025-01-01 10:15:00,S58,198,64,0.15
2025-01-01 10:20:00,S58,188,38,0.5
2025-01-01 10:25:00,S58,58,61,0.53
2025-01-01 10:30:00,S58,87,38,0.33
2025-01-01 10:35:00,S58,196,44,0.57
2025-01-01 10:40:00,S58,141,34,0.54
2025-01-01 10:45:00,S58,95,33,0.13
2025-01-01 10:50:00,S58,200,27,0.82
2025-01-01 10:55:00,S58,166,24,0.69
2025-01-01 11:00:00,S58,133,69,0.9
2025-01-01 11:05:00,S58,120,46,0.21
2025-01-01 11:10:00,S58,179,52,0.72
2025-01-01 11:15:00,S58,171,65,0.49
2025-01-01 11:20:00,S58,85,44,0.83
2025-01-01 11:25:00,S58,184,55,0.84
2025-01-01 11:30:00,S58,161,37,0.8
2025-01-01 11:35:00,S58,182,49,0.9
2025-01-01 11:40:00,S58,164,30,0.52
2025-01-01 11:45:00,S58,50,24,0.6
2025-01-01 11:50:00,S58,108,67,0.4
2025-01-01 11:55:00,S58,129,60,0.38
2025-01-01 12:00:00,S58,60,61,0.69
2025-01-01 12:05:00,S58,128,43,0.15
2025-01-01 12:10:00,S58,146,27,0.23
2025-01-01 12:15:00,S58,81,35,0.2
2025-01-01 12:20:00,S58,183,43,0.36
2025-01-01 12:25:00,S58,192,67,0.33
2025-01-01 12:30:00,S58,63,59,0.46
2025-01-01 12:35:00,S58,107,56,0.71
2025-01-01 12:40:00,S58,78,24,0.53
2025-01-01 12:45:00,S58,169,25,0.29
2025-01-01 12:50:00,S58,121,27,0.5
2025-01-01 12:55:00,S58,148,59,0.57
2025-01-01 13:00:00,S58,171,44,0.34
2025-01-01 13:05:00,S58,108,66,0.25
2025-01-01 13:10:00,S58,50,36,0.86
2025-01-01 13:15:00,S58,181,26,0.24
2025-01-01 13:20:00,S58,73,31,0.75
2025-01-01 13:25:00,S58,152,32,0.81
2025-01-01 13:30:00,S58,116,62,0.6
2025-01-01 13:35:00,S58,72,36,0.82
2025-01-01 13:40:00,S58,167,63,0.17
2025-01-01 13:45:00,S58,75,51,0.27
2025-01-01 13:50:00,S58,85,52,0.55
2025-01-01 13:55:00,S58,59,22,0.79
2025-01-01 14:00:00,S58,122,49,0.29
2025-01-01 14:05:00,S58,62,47,0.87
2025-01-01 14:10:00,S58,159,27,0.1
2025-01-01 14:15:00,S58,105,54,0.58
2025-01-01 06:00:00,S59,73,30,0.76
2025-01-01 06:05:00,S59,77,20,0.54
2025-01-01 06:10:00,S59,52,47,0.22
2025-01-01 06:15:00,S59,156,28,0.25
2025-01-01 06:20:00,S59,117,21,0.72
2025-01-01 06:25:00,S59,94,35,0.18
2025-01-01 06:30:00,S59,119,21,0.62
2025-01-01 06:35:00,S59,69,42,0.78
2025-01-01 06:40:00,S59,85,38,0.8
2025-01-01 06:45:00,S59,64,38,0.4
2025-01-01 06:50:00,S59,111,30,0.3
2025-01-01 06:55:00,S59,65,24,0.24
2025-01-01 07:00:00,S59,190,31,0.4
2025-01-01 07:05:00,S59,198,43,0.18
2025-01-01 07:10:00,S59,188,62,0.19
2025-01-01 07:15:00,S59,200,44,0.13
2025-01-01 07:20:00,S59,145,32,0.34
2025-01-01 07:25:00,S59,77,27,0.33
2025-01-01 07:30:00,S59,64,23,0.65
2025-01-01 07:35:00,S59,191,50,0.1
2025-01-01 07:40:00,S59,161,44,0.41
2025-01-01 07:45:00,S59,98,27,0.79
2025-01-01 07:50:00,S59,84,31,0.75
2025-01-01 07:55:00,S59,182,54,0.26
2025-01-01 08:00:00,S59,155,35,0.88
2025-01-01 08:05:00,S59,200,47,0.36
2025-01-01 08:10:00,S59,56,43,0.88
2025-01-01 08:15:00,S59,148,47,0.32
2025-01-01 08:20:00,S59,129,21,0.7
2025-01-01 08:25:00,S59,72,33,0.85
2025-01-01 08:30:00,S59,200,70,0.89
2025-01-01 08:35:00,S59,62,65,0.85
2025-01-01 08:40:00,S59,68,68,0.27
2025-01-01 08:45:00,S59,70,63,0.14
2025-01-01 08:50:00,S59,172,65,0.76
2025-01-01 08:55:00,S59,122,46,0.12
2025-01-01 09:00:00,S59,67,42,0.43
2025-01-01 09:05:00,S59,85,57,0.55
2025-01-01 09:10:00,S59,175,24,0.68
2025-01-01 09:15:00,S59,117,46,0.39
2025-01-01 09:20:00,S59,70,64,0.42
2025-01-01 09:25:00,S59,143,45,0.59
2025-01-01 09:30:00,S59,126,69,0.63
2025-01-01 09:35:00,S59,119,44,0.89
2025-01-01 09:40:00,S59,51,27,0.67
2025-01-01 09:45:00,S59,114,51,0.15
2025-01-01 09:50:00,S59,160,39,0.5
2025-01-01 09:55:00,S59,94,68,0.6
2025-01-01 10:00:00,S59,195,64,0.62
2025-01-01 10:05:00,S59,195,45,0.64
2025-01-01 10:10:00,S59,62,52,0.16
2025-01-01 10:15:00,S59,151,46,0.85
2025-01-01 10:20:00,S59,119,33,0.84
2025-01-01 10:25:00,S59,158,22,0.82
2025-01-01 10:30:00,S59,84,30,0.57
2025-01-01 10:35:00,S59,128,50,0.15
2025-01-01 10:40:00,S59,93,37,0.46
2025-01-01 10:45:00,S59,185,60,0.45
2025-01-01 10:50:00,S59,135,38,0.87
2025-01-01 10:55:00,S59,89,20,0.9
2025-01-01 11:00:00,S59,162,28,0.36
2025-01-01 11:05:00,S59,82,65,0.83
2025-01-01 11:10:00,S59,114,65,0.17
2025-01-01 11:15:00,S59,68,34,0.24
2025-01-01 11:20:00,S59,129,28,0.53
2025-01-01 11:25:00,S59,150,52,0.74
2025-01-01 11:30:00,S59,166,32,0.23
2025-01-01 11:35:00,S59,84,43,0.45
2025-01-01 11:40:00,S59,133,59,0.27
2025-01-01 11:45:00,S59,97,45,0.48
2025-01-01 11:50:00,S59,145,58,0.83
2025-01-01 11:55:00,S59,183,64,0.35
2025-01-01 12:00:00,S59,75,42,0.75
2025-01-01 12:05:00,S59,99,20,0.82
2025-01-01 12:10:00,S59,91,47,0.12
2025-01-01 12:15:00,S59,114,45,0.31
2025-01-01 12:20:00,S59,159,28,0.45
2025-01-01 12:25:00,S59,170,29,0.14
2025-01-01 12:30:00,S59,67,45,0.35
2025-01-01 12:35:00,S59,181,59,0.68
2025-01-01 12:40:00,S59,130,56,0.3
2025-01-01 12:45:00,S59,101,54,0.19
2025-01-01 12:50:00,S59,116,50,0.55
2025-01-01 12:55:00,S59,199,58,0.6
2025-01-01 13:00:00,S59,147,63,0.12
2025-01-01 13:05:00,S59,67,69,0.49
2025-01-01 13:10:00,S59,123,21,0.8
2025-01-01 13:15:00,S59,111,70,0.79
2025-01-01 13:20:00,S59,139,48,0.39
2025-01-01 13:25:00,S59,67,44,0.19
2025-01-01 13:30:00,S59,143,62,0.3
2025-01-01 13:35:00,S59,171,32,0.13
2025-01-01 13:40:00,S59,127,44,0.48
2025-01-01 13:45:00,S59,52,62,0.68
2025-01-01 13:50:00,S59,161,67,0.11
2025-01-01 13:55:00,S59,159,20,0.15
2025-01-01 14:00:00,S59,128,64,0.71
2025-01-01 14:05:00,S59,90,42,0.36
2025-01-01 14:10:00,S59,89,24,0.45
2025-01-01 14:15:00,S59,101,48,0.12
2025-01-01 06:00:00,S60,172,28,0.79
2025-01-01 06:05:00,S60,107,40,0.32
2025-01-01 06:10:00,S60,194,34,0.34
2025-01-01 06:15:00,S60,66,59,0.15
2025-01-01 06:20:00,S60,197,20,0.45
2025-01-01 06:25:00,S60,185,67,0.67
2025-01-01 06:30:00,S60,166,32,0.31
2025-01-01 06:35:00,S60,101,61,0.14
2025-01-01 06:40:00,S60,113,23,0.46
2025-01-01 06:45:00,S60,184,20,0.14
2025-01-01 06:50:00,S60,131,43,0.4
2025-01-01 06:55:00,S60,191,40,0.63
2025-01-01 07:00:00,S60,178,37,0.37
2025-01-01 07:05:00,S60,195,33,0.58
2025-01-01 07:10:00,S60,112,46,0.12
2025-01-01 07:15:00,S60,155,29,0.25
2025-01-01 07:20:00,S60,142,32,0.48
2025-01-01 07:25:00,S60,144,69,0.8
2025-01-01 07:30:00,S60,79,28,0.66
2025-01-01 07:35:00,S60,91,43,0.58
2025-01-01 07:40:00,S60,95,21,0.21
2025-01-01 07:45:00,S60,102,45,0.43
2025-01-01 07:50:00,S60,193,24,0.67
2025-01-01 07:55:00,S60,105,67,0.8
2025-01-01 08:00:00,S60,170,22,0.71
2025-01-01 08:05:00,S60,117,40,0.21
2025-01-01 08:10:00,S60,77,59,0.3
2025-01-01 08:15:00,S60,123,61,0.17
2025-01-01 08:20:00,S60,74,28,0.26
2025-01-01 08:25:00,S60,190,54,0.58
2025-01-01 08:30:00,S60,96,48,0.4
2025-01-01 08:35:00,S60,68,42,0.63
2025-01-01 08:40:00,S60,157,23,0.62
2025-01-01 08:45:00,S60,162,23,0.61
2025-01-01 08:50:00,S60,121,56,0.39
2025-01-01 08:55:00,S60,179,32,0.82
2025-01-01 09:00:00,S60,178,38,0.49
2025-01-01 09:05:00,S60,136,35,0.9
2025-01-01 09:10:00,S60,154,62,0.43
2025-01-01 09:15:00,S60,151,30,0.15
2025-01-01 09:20:00,S60,189,61,0.9
2025-01-01 09:25:00,S60,91,41,0.34
2025-01-01 09:30:00,S60,105,45,0.37
2025-01-01 09:35:00,S60,153,47,0.64
2025-01-01 09:40:00,S60,125,64,0.51
2025-01-01 09:45:00,S60,65,47,0.58
2025-01-01 09:50:00,S60,87,63,0.73
2025-01-01 09:55:00,S60,68,48,0.6
2025-01-01 10:00:00,S60,57,56,0.51
2025-01-01 10:05:00,S60,75,59,0.63
2025-01-01 10:10:00,S60,117,51,0.39
2025-01-01 10:15:00,S60,93,25,0.18
2025-01-01 10:20:00,S60,74,64,0.77
2025-01-01 10:25:00,S60,190,58,0.48
2025-01-01 10:30:00,S60,103,38,0.29
2025-01-01 10:35:00,S60,76,67,0.59
2025-01-01 10:40:00,S60,99,43,0.71
2025-01-01 10:45:00,S60,139,70,0.44
2025-01-01 10:50:00,S60,167,70,0.46
2025-01-01 10:55:00,S60,61,44,0.59
2025-01-01 11:00:00,S60,105,37,0.37
2025-01-01 11:05:00,S60,72,66,0.35
2025-01-01 11:10:00,S60,194,63,0.8
2025-01-01 11:15:00,S60,126,47,0.26
2025-01-01 11:20:00,S60,120,31,0.63
2025-01-01 11:25:00,S60,90,33,0.11
2025-01-01 11:30:00,S60,121,25,0.66
2025-01-01 11:35:00,S60,69,70,0.56
2025-01-01 11:40:00,S60,67,34,0.89
2025-01-01 11:45:00,S60,159,40,0.28
2025-01-01 11:50:00,S60,167,40,0.81
2025-01-01 11:55:00,S60,135,33,0.28
2025-01-01 12:00:00,S60,109,59,0.89
2025-01-01 12:05:00,S60,125,60,0.49
2025-01-01 12:10:00,S60,181,31,0.15
2025-01-01 12:15:00,S60,190,47,0.57
2025-01-01 12:20:00,S60,102,43,0.25
2025-01-01 12:25:00,S60,118,63,0.34
2025-01-01 12:30:00,S60,122,20,0.53
2025-01-01 12:35:00,S60,77,65,0.2
2025-01-01 12:40:00,S60,136,30,0.76
2025-01-01 12:45:00,S60,141,54,0.3
2025-01-01 12:50:00,S60,112,70,0.59
2025-01-01 12:55:00,S60,180,54,0.7
2025-01-01 13:00:00,S60,112,38,0.71
2025-01-01 13:05:00,S60,123,35,0.64
2025-01-01 13:10:00,S60,136,56,0.18
2025-01-01 13:15:00,S60,76,40,0.22
2025-01-01 13:20:00,S60,139,34,0.9
2025-01-01 13:25:00,S60,121,67,0.73
2025-01-01 13:30:00,S60,158,56,0.42
2025-01-01 13:35:00,S60,99,57,0.89
2025-01-01 13:40:00,S60,137,32,0.33
2025-01-01 13:45:00,S60,149,48,0.57
2025-01-01 13:50:00,S60,181,69,0.29
2025-01-01 13:55:00,S60,170,41,0.23
2025-01-01 14:00:00,S60,59,30,0.56
2025-01-01 14:05:00,S60,191,49,0.42
2025-01-01 14:10:00,S60,99,56,0.73
2025-01-01 14:15:00,S60,130,22,0.51
2025-01-01 06:00:00,S61,72,49,0.19
2025-01-01 06:05:00,S61,175,53,0.35
2025-01-01 06:10:00,S61,68,55,0.81
2025-01-01 06:15:00,S61,155,36,0.89
2025-01-01 06:20:00,S61,73,56,0.64
2025-01-01 06:25:00,S61,147,45,0.88
2025-01-01 06:30:00,S61,104,55,0.28
2025-01-01 06:35:00,S61,86,37,0.11
2025-01-01 06:40:00,S61,102,47,0.51
2025-01-01 06:45:00,S61,72,62,0.73
2025-01-01 06:50:00,S61,96,32,0.64
2025-01-01 06:55:00,S61,199,30,0.84
2025-01-01 07:00:00,S61,67,44,0.86
2025-01-01 07:05:00,S61,120,62,0.66
2025-01-01 07:10:00,S61,147,49,0.31
2025-01-01 07:15:00,S61,133,56,0.4
2025-01-01 07:20:00,S61,116,68,0.45
2025-01-01 07:25:00,S61,183,35,0.12
2025-01-01 07:30:00,S61,157,54,0.82
2025-01-01 07:35:00,S61,127,51,0.61
2025-01-01 07:40:00,S61,85,38,0.57
2025-01-01 07:45:00,S61,155,68,0.59
2025-01-01 07:50:00,S61,105,25,0.8
2025-01-01 07:55:00,S61,121,55,0.61
2025-01-01 08:00:00,S61,92,20,0.28
2025-01-01 08:05:00,S61,162,65,0.86
2025-01-01 08:10:00,S61,78,20,0.17
2025-01-01 08:15:00,S61,60,53,0.34
2025-01-01 08:20:00,S61,131,69,0.74
2025-01-01 08:25:00,S61,58,45,0.31
2025-01-01 08:30:00,S61,54,36,0.86
2025-01-01 08:35:00,S61,96,24,0.23
2025-01-01 08:40:00,S61,97,20,0.82
2025-01-01 08:45:00,S61,63,58,0.54
2025-01-01 08:50:00,S61,80,70,0.62
2025-01-01 08:55:00,S61,58,26,0.15
2025-01-01 09:00:00,S61,135,34,0.86
2025-01-01 09:05:00,S61,163,61,0.8
2025-01-01 09:10:00,S61,121,27,0.15
2025-01-01 09:15:00,S61,198,54,0.48
2025-01-01 09:20:00,S61,117,27,0.25
2025-01-01 09:25:00,S61,128,36,0.8
2025-01-01 09:30:00,S61,83,64,0.29
2025-01-01 09:35:00,S61,113,33,0.14
2025-01-01 09:40:00,S61,127,49,0.72
2025-01-01 09:45:00,S61,129,33,0.67
2025-01-01 09:50:00,S61,152,24,0.74
2025-01-01 09:55:00,S61,111,41,0.61
2025-01-01 10:00:00,S61,105,43,0.11
2025-01-01 10:05:00,S61,88,33,0.53
2025-01-01 10:10:00,S61,80,36,0.6
2025-01-01 10:15:00,S61,177,59,0.47
2025-01-01 10:20:00,S61,175,58,0.74
2025-01-01 10:25:00,S61,119,40,0.31
2025-01-01 10:30:00,S61,55,46,0.47
2025-01-01 10:35:00,S61,87,53,0.8
2025-01-01 10:40:00,S61,182,58,0.75
2025-01-01 10:45:00,S61,197,46,0.39
2025-01-01 10:50:00,S61,177,69,0.71
2025-01-01 10:55:00,S61,154,43,0.24
2025-01-01 11:00:00,S61,199,34,0.7
2025-01-01 11:05:00,S61,115,61,0.24
2025-01-01 11:10:00,S61,100,56,0.29
2025-01-01 11:15:00,S61,56,24,0.64
2025-01-01 11:20:00,S61,199,66,0.53
2025-01-01 11:25:00,S61,100,42,0.89
2025-01-01 11:30:00,S61,90,65,0.65
2025-01-01 11:35:00,S61,180,34,0.51
2025-01-01 11:40:00,S61,54,47,0.44
2025-01-01 11:45:00,S61,144,68,0.4
2025-01-01 11:50:00,S61,84,56,0.34
2025-01-01 11:55:00,S61,77,49,0.52
2025-01-01 12:00:00,S61,176,42,0.76
2025-01-01 12:05:00,S61,140,32,0.14
2025-01-01 12:10:00,S61,134,33,0.33
2025-01-01 12:15:00,S61,115,65,0.16
2025-01-01 12:20:00,S61,81,67,0.38
2025-01-01 12:25:00,S61,65,33,0.72
2025-01-01 12:30:00,S61,64,20,0.44
2025-01-01 12:35:00,S61,112,38,0.42
2025-01-01 12:40:00,S61,190,24,0.34
2025-01-01 12:45:00,S61,87,49,0.59
2025-01-01 12:50:00,S61,159,48,0.33
2025-01-01 12:55:00,S61,78,47,0.59
2025-01-01 13:00:00,S61,52,51,0.3
2025-01-01 13:05:00,S61,179,30,0.69
2025-01-01 13:10:00,S61,69,63,0.79
2025-01-01 13:15:00,S61,95,60,0.16
2025-01-01 13:20:00,S61,117,58,0.25
2025-01-01 13:25:00,S61,81,20,0.38
2025-01-01 13:30:00,S61,51,41,0.35
2025-01-01 13:35:00,S61,143,65,0.44
2025-01-01 13:40:00,S61,134,68,0.36
2025-01-01 13:45:00,S61,139,43,0.19
2025-01-01 13:50:00,S61,167,35,0.26
2025-01-01 13:55:00,S61,124,51,0.1
2025-01-01 14:00:00,S61,140,51,0.66
2025-01-01 14:05:00,S61,111,35,0.77
2025-01-01 14:10:00,S61,97,69,0.39
2025-01-01 14:15:00,S61,193,46,0.63
2025-01-01 06:00:00,S62,90,47,0.42
2025-01-01 06:05:00,S62,96,25,0.12
2025-01-01 06:10:00,S62,121,59,0.49
2025-01-01 06:15:00,S62,89,24,0.4
2025-01-01 06:20:00,S62,113,63,0.77
2025-01-01 06:25:00,S62,154,46,0.85
2025-01-01 06:30:00,S62,191,42,0.32
2025-01-01 06:35:00,S62,114,41,0.6
2025-01-01 06:40:00,S62,65,50,0.64
2025-01-01 06:45:00,S62,178,70,0.47
2025-01-01 06:50:00,S62,83,26,0.12
2025-01-01 06:55:00,S62,151,48,0.47
2025-01-01 07:00:00,S62,106,33,0.31
2025-01-01 07:05:00,S62,76,54,0.62
2025-01-01 07:10:00,S62,158,58,0.83
2025-01-01 07:15:00,S62,100,49,0.46
2025-01-01 07:20:00,S62,175,56,0.29
2025-01-01 07:25:00,S62,52,42,0.87
2025-01-01 07:30:00,S62,136,43,0.1
2025-01-01 07:35:00,S62,110,32,0.57
2025-01-01 07:40:00,S62,116,23,0.16
2025-01-01 07:45:00,S62,102,61,0.22
2025-01-01 07:50:00,S62,155,22,0.14
2025-01-01 07:55:00,S62,176,49,0.88
2025-01-01 08:00:00,S62,116,69,0.21
2025-01-01 08:05:00,S62,168,40,0.66
2025-01-01 08:10:00,S62,80,41,0.36
2025-01-01 08:15:00,S62,103,50,0.42
2025-01-01 08:20:00,S62,168,23,0.51
2025-01-01 08:25:00,S62,102,63,0.38
2025-01-01 08:30:00,S62,135,23,0.61
2025-01-01 08:35:00,S62,71,61,0.72
2025-01-01 08:40:00,S62,53,45,0.47
2025-01-01 08:45:00,S62,168,53,0.39
2025-01-01 08:50:00,S62,154,61,0.71
2025-01-01 08:55:00,S62,145,51,0.53
2025-01-01 09:00:00,S62,172,57,0.15
2025-01-01 09:05:00,S62,184,48,0.32
2025-01-01 09:10:00,S62,144,44,0.35
2025-01-01 09:15:00,S62,169,27,0.65
2025-01-01 09:20:00,S62,183,46,0.19
2025-01-01 09:25:00,S62,140,37,0.52
2025-01-01 09:30:00,S62,98,66,0.66
2025-01-01 09:35:00,S62,115,26,0.79
2025-01-01 09:40:00,S62,131,23,0.57
2025-01-01 09:45:00,S62,86,58,0.54
2025-01-01 09:50:00,S62,97,27,0.4
2025-01-01 09:55:00,S62,178,25,0.68
2025-01-01 10:00:00,S62,132,50,0.72
2025-01-01 10:05:00,S62,108,35,0.85
2025-01-01 10:10:00,S62,143,51,0.15
2025-01-01 10:15:00,S62,57,65,0.52
2025-01-01 10:20:00,S62,74,70,0.58
2025-01-01 10:25:00,S62,122,21,0.47
2025-01-01 10:30:00,S62,106,49,0.21
2025-01-01 10:35:00,S62,80,44,0.75
2025-01-01 10:40:00,S62,192,55,0.48
2025-01-01 10:45:00,S62,87,54,0.28
2025-01-01 10:50:00,S62,166,24,0.85
2025-01-01 10:55:00,S62,157,32,0.75
2025-01-01 11:00:00,S62,132,69,0.86
2025-01-01 11:05:00,S62,86,60,0.67
2025-01-01 11:10:00,S62,130,24,0.68
2025-01-01 11:15:00,S62,64,48,0.32
2025-01-01 11:20:00,S62,162,69,0.38
2025-01-01 11:25:00,S62,70,65,0.61
2025-01-01 11:30:00,S62,66,28,0.54
2025-01-01 11:35:00,S62,91,53,0.12
2025-01-01 11:40:00,S62,72,59,0.39
2025-01-01 11:45:00,S62,56,27,0.83
2025-01-01 11:50:00,S62,114,66,0.56
2025-01-01 11:55:00,S62,193,23,0.86
2025-01-01 12:00:00,S62,149,56,0.43
2025-01-01 12:05:00,S62,168,46,0.32
2025-01-01 12:10:00,S62,61,23,0.73
2025-01-01 12:15:00,S62,199,34,0.29
2025-01-01 12:20:00,S62,158,56,0.88
2025-01-01 12:25:00,S62,98,22,0.86
2025-01-01 12:30:00,S62,91,62,0.72
2025-01-01 12:35:00,S62,86,38,0.28
2025-01-01 12:40:00,S62,70,33,0.75
2025-01-01 12:45:00,S62,100,34,0.66
2025-01-01 12:50:00,S62,150,43,0.35
2025-01-01 12:55:00,S62,106,69,0.28
2025-01-01 13:00:00,S62,134,67,0.58
2025-01-01 13:05:00,S62,167,39,0.31
2025-01-01 13:10:00,S62,121,48,0.84
2025-01-01 13:15:00,S62,167,29,0.39
2025-01-01 13:20:00,S62,65,61,0.7
2025-01-01 13:25:00,S62,191,47,0.57
2025-01-01 13:30:00,S62,63,67,0.37
2025-01-01 13:35:00,S62,114,33,0.83
2025-01-01 13:40:00,S62,187,68,0.51
2025-01-01 13:45:00,S62,98,57,0.3
2025-01-01 13:50:00,S62,142,32,0.55
2025-01-01 13:55:00,S62,67,34,0.5
2025-01-01 14:00:00,S62,129,59,0.14
2025-01-01 14:05:00,S62,128,49,0.51
2025-01-01 14:10:00,S62,99,45,0.68
2025-01-01 14:15:00,S62,196,45,0.63
2025-01-01 06:00:00,S63,80,30,0.71
2025-01-01 06:05:00,S63,108,32,0.71
2025-01-01 06:10:00,S63,163,49,0.19
2025-01-01 06:15:00,S63,193,50,0.81
2025-01-01 06:20:00,S63,63,47,0.39
2025-01-01 06:25:00,S63,186,69,0.27
2025-01-01 06:30:00,S63,188,47,0.22
2025-01-01 06:35:00,S63,120,41,0.43
2025-01-01 06:40:00,S63,194,68,0.88
2025-01-01 06:45:00,S63,175,22,0.47
2025-01-01 06:50:00,S63,65,33,0.59
2025-01-01 06:55:00,S63,135,31,0.49
2025-01-01 07:00:00,S63,113,50,0.16
2025-01-01 07:05:00,S63,112,70,0.35
2025-01-01 07:10:00,S63,71,23,0.22
2025-01-01 07:15:00,S63,178,58,0.74
2025-01-01 07:20:00,S63,147,66,0.75
2025-01-01 07:25:00,S63,139,23,0.83
2025-01-01 07:30:00,S63,185,45,0.4
2025-01-01 07:35:00,S63,187,33,0.28
2025-01-01 07:40:00,S63,182,22,0.72
2025-01-01 07:45:00,S63,148,59,0.71
2025-01-01 07:50:00,S63,59,65,0.42
2025-01-01 07:55:00,S63,189,58,0.26
2025-01-01 08:00:00,S63,69,64,0.39
2025-01-01 08:05:00,S63,175,60,0.31
2025-01-01 08:10:00,S63,153,39,0.33
2025-01-01 08:15:00,S63,126,30,0.81
2025-01-01 08:20:00,S63,88,27,0.63
